Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,ES,GI,BE,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,ES,ZA,,,68,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,FR,CI,,3,11,live,,P,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,FR,EG,,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,FR,GN,,400,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,CI,,1200,1350,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,CI,,100,,live,,,I
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ET,ZA,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,GN,CI,200,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,GN,,100,100,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,KY,US,1,1,live,,P,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,US,,,1,live,,T,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZA,,1,2,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZA,,5,,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZW,,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZW,,,2,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GI,ES,BE,,1,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GN,SL,,,100,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GR,CI,,100,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,GR,CN,,100,,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,HK,ZA,,,30,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,IL,ZA,,,20,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,IT,US,,,1,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,IT,US,,,1,live,,P,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,JP,SG,,,2,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,JP,ZA,,,162,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,KE,GB,,,1,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,KY,US,,3,,live,,T,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,LY,CI,,,2,live,,P,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,MT,DE,SL,10,10,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,MV,ZA,,,10,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,MY,CI,,20,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,MY,LR,,30,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,MY,ZA,,50,60,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,MZ,ZA,,,6,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,NA,LR,,200,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,NA,ZA,,6,26,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,NL,CI,,100,200,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,NL,ZA,,19,60,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,PA,US,,,4,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,PA,US,,,3,live,,T,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,PH,ZA,,8,8,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,PT,XX,,1,,live,,,I
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,QA,LR,,100,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,RU,YU,GN,,100,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,SA,CI,,,20,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,SA,ZA,,,84,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,SG,CI,,70,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,SI,NL,CI,25,,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,SZ,ZA,,,1,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,TH,ZA,,,80,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,TW,MY,ZA,,50,live,,T,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,UA,CI,,,145,live,,T,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,US,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,US,1,,live,,P,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,CA,XX,,1,live,,P,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,CI,,,2,live,,P,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,CR,US,1,,live,,P,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,DE,US,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,ES,CM,1,,live,,P,C
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,GB,,,1,live,,P,F
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,MT,GW,1,,live,,P,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,US,ZA,GN,,1,live,,P,W
2002,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,ZA,CI,,500,,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,BH,,1,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,CI,,4,,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,CI,,820,,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,DE,PH,2,2,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,EG,CM,1,2,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,ES,CM,20,10,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,ES,XX,,10,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,GA,,,2,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,GB,,2,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,GH,,5,,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,IR,,,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,JO,AR,3,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,JO,SA,20,,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,JO,ZA,,43,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,JO,ZA,,20,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,JO,,19,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,JO,,20,,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,KW,XX,,3,live,,P,U
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,KW,,2,,live,,P,I
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,LB,,2,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,LB,,2,,live,,P,I
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,MA,,1,,live,,P,I
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,MT,AE,,1,live,,P,U
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,MT,XX,1,,live,,P,O
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,OM,,1,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,PK,,5,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,PK,,10,,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,QA,ZA,,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,QA,,1,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,RU,XX,,1,live,,P,U
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,SA,,,1,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,SD,XX,,2,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,SD,,2,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,SY,,2,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,SY,,7,,live,,P,I
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,TD,XX,,1,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,TD,,,4,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,TH,,6,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,TH,,1,2,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,TJ,,2,,live,,P,I
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,US,,1,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,US,,1,2,live,,P,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,US,,,12,live,,T,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,ZA,,42,4,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE,ZA,,358,388,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AI,US,,,1,live,,P,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AO,PT,XX,,1,live,,P,U
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AR,ES,CI,,20,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AR,ES,CM,24,24,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AR,PT,ZA,12,13,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AS,US,,,1,live,,P,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AT,FR,,1,,live,,,I
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AT,LY,,1,,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AT,UA,,1,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AT,US,,1,,live,,P,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AT,ZA,,,1,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AW,NL,,11,4,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AZ,AE,,,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BA,JO,ZA,,2,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BB,GB,ZA,16,16,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,AE,BE,1,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,CD,,,1,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,CD,,2442,4022,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,CG,,550,1200,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,CI,,400,,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,CM,,1678,,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,GA,,1,1,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,NA,CM,1,,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,NA,,,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,RW,BE,1,,live,,P,U
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,SZ,,1,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,US,,,2,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE,US,,2,,live,,P,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BF,CD,,,2,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BF,FR,BF,,1,live,,P,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BG,GB,,,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BG,ZA,,,1,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH,AE,,,2,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH,JO,ZA,,2,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH,KW,XX,,4,live,,P,U
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH,NL,CD,,8,live,,T,W
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH,US,,,1,live,,P,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH,ZA,,,2,live,,P,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BM,GB,ZA,18,14,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BM,GB,,5,5,live,,T,C
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BM,US,,,1,live,,T,F
2003,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BR,ES,CM,,1,live,,P,W
